timestamp,open,high,low,close
1706790060000,472.2,472.35,472.05,472.2
1706790120000,472.2,472.4,472.0,472.15
1706790180000,472.2,472.4,472.0,472.35
1706790240000,472.15,472.85,472.15,472.55
1706790300000,472.6,472.9,472.3,472.9
1706790360000,472.75,472.9,472.5,472.6
1706790420000,472.65,472.95,472.5,472.9
1706790480000,472.75,473.0,472.6,472.8
1706790540000,472.8,473.0,472.45,472.95
1706790600000,473.0,473.2,472.75,473.1
1706790660000,472.95,473.05,472.4,472.6
1706790720000,472.65,472.75,472.4,472.5
1706790780000,472.7,473.0,472.5,472.65
1706790840000,472.7,472.95,472.6,472.75
1706790900000,472.6,473.1,472.6,473.0
1706790960000,473.1,473.1,472.9,473.1
1706791020000,473.1,473.5,472.85,473.5
1706791080000,473.5,473.5,472.7,473.05
1706791140000,473.05,473.05,472.55,472.8
1706791200000,472.9,473.0,472.5,472.9
1706791260000,472.9,473.0,472.6,472.65
1706791320000,472.75,472.95,472.65,472.95
1706791380000,472.95,472.95,472.5,472.75
1706791440000,472.75,472.8,472.45,472.7
1706791500000,472.65,472.7,472.35,472.7
1706791560000,472.7,472.75,472.45,472.55
1706791620000,472.5,473.0,472.4,473.0
1706791680000,472.9,473.2,472.9,473.05
1706791740000,473.05,473.2,473.0,473.2
1706791800000,473.2,473.2,473.0,473.05
1706791860000,473.1,473.2,472.9,473.05
1706791920000,473.05,473.1,472.85,473.1
1706791980000,473.05,473.2,472.85,473.05
1706792040000,473.2,473.2,472.8,473.2
1706792100000,472.95,473.2,472.8,473.0
1706792160000,473.0,473.2,472.8,473.2
1706792220000,473.1,473.2,472.8,473.0
1706792280000,473.05,473.15,472.65,472.95
1706792340000,473.15,473.2,472.95,473.0
1706792400000,473.0,473.2,472.35,472.35
1706792460000,472.5,472.85,472.35,472.8
1706792520000,472.8,472.95,472.65,472.95
1706792580000,472.95,473.0,472.75,473.0
1706792640000,472.9,473.25,472.8,473.15
1706792700000,473.45,473.45,472.9,473.15
1706792760000,473.15,473.2,472.9,473.2
1706792820000,473.2,473.2,472.9,472.9
1706792880000,472.95,473.05,472.9,472.9
1706792940000,472.9,473.0,472.9,472.9
1706793000000,472.9,473.3,472.9,473.3
1706793060000,473.3,473.3,472.9,472.95
1706793120000,472.95,473.15,472.55,473.0
1706793180000,472.95,473.2,472.85,472.85
1706793240000,472.9,473.05,472.6,472.75
1706793300000,472.75,473.0,472.55,472.95
1706793360000,472.95,473.0,472.7,472.85
1706793420000,472.85,472.9,472.55,472.9
1706793480000,472.9,472.9,472.35,472.35
1706793540000,472.4,472.55,471.45,471.65
1706793600000,471.6,472.4,471.55,472.3
1706793660000,472.3,472.3,472.05,472.15
1706793720000,472.1,472.3,471.85,472.2
1706793780000,472.2,472.3,472.05,472.3
1706793840000,472.3,472.35,472.0,472.2
1706793900000,472.0,472.35,472.0,472.2
1706793960000,472.1,472.2,471.8,471.85
1706794020000,471.85,472.0,471.75,471.8
1706794080000,471.75,472.0,471.5,471.8
1706794140000,471.7,472.15,471.7,472.0
1706794200000,472.05,472.1,471.75,471.9
1706794260000,471.95,472.0,471.25,471.45
1706794320000,471.45,471.75,471.1,471.25
1706794380000,471.15,471.7,471.1,471.45
1706794440000,471.45,471.9,471.35,471.7
1706794500000,471.7,471.95,471.55,471.65
1706794560000,471.65,472.35,471.65,472.2
1706794620000,472.2,472.2,471.8,472.0
1706794680000,472.0,472.2,471.85,472.15
1706794740000,472.0,472.2,471.75,472.2
1706794800000,472.1,472.35,472.05,472.2
1706794860000,472.2,472.5,472.0,472.2
1706794920000,472.2,473.2,472.2,472.8
1706794980000,472.8,472.95,472.5,472.8
1706795040000,472.8,473.0,472.65,472.8
1706795100000,472.75,472.8,472.6,472.75
1706795160000,472.75,472.75,472.4,472.7
1706795220000,472.7,472.8,472.55,472.8
1706795280000,472.8,473.1,472.5,472.65
1706795340000,472.6,472.7,472.5,472.65
1706795400000,472.6,472.95,472.5,472.8
1706795460000,472.9,472.9,472.5,472.55
1706795520000,472.55,472.85,472.5,472.75
1706795580000,472.75,472.8,472.5,472.75
1706795640000,472.8,472.95,472.4,472.4
1706795700000,472.6,472.7,472.35,472.5
1706795760000,472.5,472.65,472.05,472.3
1706795820000,472.15,472.5,472.0,472.45
1706795880000,472.45,472.5,472.15,472.15
1706795940000,472.15,472.45,472.1,472.3
1706796000000,472.1,472.6,472.1,472.35
1706796060000,472.3,472.5,472.05,472.05
1706796120000,472.05,472.3,472.0,472.05
1706796180000,472.05,472.45,471.85,472.2
1706796240000,472.4,472.5,472.2,472.5
1706796300000,472.4,472.4,472.1,472.25
1706796360000,472.25,472.45,472.05,472.05
1706796420000,472.05,472.2,472.0,472.2
1706796480000,472.0,472.5,472.0,472.15
1706796540000,472.35,472.5,472.2,472.45
1706796600000,472.3,472.5,472.2,472.3
1706796660000,472.4,472.5,472.1,472.3
1706796720000,472.25,472.6,472.1,472.6
1706796780000,472.55,472.75,472.3,472.4
1706796840000,472.45,472.7,472.25,472.45
1706796900000,472.25,472.5,472.1,472.25
1706796960000,472.1,472.3,472.0,472.0
1706797020000,472.05,472.5,472.05,472.5
1706797080000,472.3,472.5,472.2,472.35
1706797140000,472.35,472.5,472.2,472.45
1706797200000,472.45,472.5,472.2,472.4
1706797260000,472.45,472.5,472.1,472.25
1706797320000,472.45,472.5,472.35,472.5
1706797380000,472.5,472.7,472.35,472.7
1706797440000,472.6,472.7,472.4,472.45
1706797500000,472.45,472.65,472.4,472.55
1706797560000,472.45,472.6,472.3,472.4
1706797620000,472.25,472.6,472.25,472.35
1706797680000,472.2,472.5,472.2,472.35
1706797740000,472.35,472.7,472.35,472.5
1706797800000,472.65,472.7,472.1,472.25
1706797860000,472.15,472.65,472.0,472.5
1706797920000,472.6,472.85,472.45,472.6
1706797980000,472.6,472.8,472.35,472.65
1706798040000,472.65,472.7,472.2,472.55
1706798100000,472.55,472.6,472.2,472.3
1706798160000,472.3,472.55,472.25,472.55
1706798220000,472.35,472.6,472.35,472.5
1706798280000,472.5,472.6,472.35,472.35
1706798340000,472.4,472.55,472.25,472.3
1706798400000,472.3,472.4,472.15,472.2
1706798460000,472.4,472.45,472.15,472.15
1706798520000,472.4,472.4,472.15,472.35
1706798580000,472.35,472.4,472.0,472.1
1706798640000,472.0,472.2,471.6,471.95
1706798700000,471.95,472.0,471.6,471.95
1706798760000,471.95,472.15,471.75,471.8
1706798820000,472.0,472.0,471.7,471.95
1706798880000,471.95,472.0,471.75,471.85
1706798940000,471.85,472.0,471.8,471.85
1706799000000,472.0,472.1,471.8,472.0
1706799060000,472.0,472.15,471.7,471.8
1706799120000,471.65,471.95,471.5,471.55
1706799180000,471.75,471.95,471.6,471.6
1706799240000,471.65,472.0,471.5,471.7
1706799300000,471.95,472.0,471.65,471.95
1706799360000,471.9,471.95,471.6,471.6
1706799420000,471.8,471.9,471.6,471.85
1706799480000,471.85,471.9,471.65,471.8
1706799540000,471.65,472.0,471.65,471.65
1706799600000,471.7,471.8,471.45,471.8
1706799660000,471.8,471.95,471.6,471.85
1706799720000,471.85,472.0,471.55,471.55
1706799780000,471.8,472.0,471.1,471.95
1706799840000,471.9,472.15,471.25,471.25
1706799900000,471.25,471.65,471.25,471.4
1706799960000,471.4,471.4,471.25,471.3
1706800020000,471.3,471.9,471.3,471.7
1706800080000,471.65,471.8,471.55,471.7
1706800140000,471.7,471.8,471.3,471.55
1706800200000,471.55,471.95,471.4,471.7
1706800260000,471.7,471.75,471.6,471.6
1706800320000,471.7,471.9,471.2,471.4
1706800380000,471.4,471.95,471.25,471.45
1706800440000,471.45,471.65,471.25,471.3
1706800500000,471.35,471.35,470.85,470.95
1706800560000,470.95,471.75,470.95,471.7
1706800620000,471.6,471.8,471.5,471.7
1706800680000,471.75,471.75,470.65,470.75
1706800740000,470.9,471.25,470.8,471.05
1706800800000,471.15,471.45,470.9,470.95
1706800860000,470.95,471.5,470.8,471.15
1706800920000,471.15,471.3,470.85,470.9
1706800980000,470.9,471.35,470.8,471.25
1706801040000,471.3,471.4,471.05,471.2
1706801100000,471.15,471.3,471.0,471.25
1706801160000,471.25,471.3,471.0,471.05
1706801220000,471.1,471.35,471.0,471.1
1706801280000,471.2,471.3,471.0,471.25
1706801340000,471.2,471.4,471.05,471.4
1698830100000,383.85,383.85,382.45,382.65
1698830160000,382.4,383.0,381.75,382.85
1698830220000,382.9,383.3,382.6,383.3
1698830280000,383.35,383.4,383.0,383.0
1698830340000,382.95,382.95,382.6,382.7
1698830400000,382.85,383.1,382.65,382.65
1698830460000,382.8,382.85,382.65,382.85
1698830520000,382.85,382.85,382.7,382.7
1698830580000,383.15,383.15,382.95,383.15
1698830640000,383.1,383.75,383.1,383.75
1698830700000,383.45,383.45,383.25,383.4
1698830760000,383.3,383.65,383.3,383.6
1698830820000,383.6,383.75,383.6,383.75
1698830880000,383.65,383.7,383.3,383.45
1698830940000,383.45,383.6,383.4,383.6
1698831000000,383.55,384.4,383.55,384.0
1698831060000,384.0,384.25,383.9,383.95
1698831120000,383.95,384.1,383.8,383.8
1698831180000,383.95,384.2,383.85,384.15
1698831240000,384.3,384.7,384.2,384.65
1698831300000,384.55,384.7,384.3,384.6
1698831360000,384.6,384.8,384.55,384.65
1698831420000,384.5,384.75,384.35,384.35
1698831480000,384.35,384.35,384.25,384.3
1698831540000,384.3,384.45,384.2,384.45
1698831600000,384.25,384.3,384.0,384.15
1698831660000,384.1,384.1,383.85,383.85
1698831720000,383.75,383.9,383.7,383.9
1698831780000,384.0,384.5,383.95,384.5
1698831840000,384.35,384.55,384.35,384.55
1698831900000,384.7,384.9,384.55,384.85
1698831960000,384.85,384.95,384.5,384.6
1698832020000,384.6,384.8,384.6,384.75
1698832080000,384.7,384.75,384.25,384.25
1698832140000,384.2,384.5,384.2,384.5
1698832200000,384.5,384.6,384.45,384.6
1698832260000,384.6,384.6,384.35,384.4
1698832320000,384.4,384.4,384.25,384.3
1698832380000,384.3,384.3,384.0,384.0
1698832440000,384.0,384.25,383.95,384.25
1698832500000,384.25,384.25,384.1,384.2
1698832560000,384.2,384.2,383.95,384.0
1698832620000,384.0,384.2,384.0,384.2
1698832680000,384.25,384.4,384.1,384.15
1698832740000,384.15,384.15,383.85,383.85
1698832800000,383.85,383.85,383.4,383.5
1698832860000,383.35,383.5,383.1,383.1
1698832920000,383.1,383.25,383.0,383.0
1698832980000,383.0,383.35,383.0,383.35
1698833040000,383.25,383.45,383.15,383.2
1698833100000,383.2,383.35,383.2,383.3
1698833160000,383.3,383.5,383.2,383.5
1698833220000,383.45,383.5,383.4,383.4
1698833280000,383.45,383.55,383.4,383.45
1698833340000,383.45,383.5,383.35,383.5
1698833400000,383.5,383.65,383.5,383.65
1698833460000,383.65,383.65,383.45,383.5
1698833520000,383.5,383.5,383.1,383.2
1698833580000,383.15,383.35,383.15,383.3
1698833640000,383.15,383.25,383.1,383.2
1698833700000,383.15,383.4,383.15,383.35
1698833760000,383.4,383.5,383.25,383.5
1698833820000,383.5,383.5,383.25,383.25
1698833880000,383.35,383.4,383.3,383.4
1698833940000,383.4,383.5,383.35,383.5
1698834000000,383.55,383.55,383.1,383.1
1698834060000,383.2,383.2,383.1,383.2
1698834120000,383.15,383.2,383.05,383.05
1698834180000,383.15,383.2,383.1,383.2
1698834240000,383.2,383.3,383.05,383.3
1698834300000,383.3,383.45,383.2,383.3
1698834360000,383.3,383.3,383.15,383.15
1698834420000,383.1,383.3,383.0,383.2
1698834480000,383.35,383.55,383.3,383.45
1698834540000,383.45,383.45,383.15,383.2
1698834600000,383.2,383.35,383.15,383.35
1698834660000,383.35,383.45,383.2,383.35
1698834720000,383.3,383.3,383.25,383.25
1698834780000,383.25,383.25,383.0,383.2
1698834840000,383.2,383.4,383.15,383.4
1698834900000,383.35,383.75,383.3,383.75
1698834960000,383.7,384.0,383.65,383.95
1698835020000,383.9,383.9,383.55,383.55
1698835080000,383.55,383.7,383.5,383.65
1698835140000,383.65,383.7,383.55,383.6
1698835200000,383.6,383.6,383.55,383.6
1698835260000,383.6,384.0,383.55,384.0
1698835320000,384.0,384.3,383.95,384.3
1698835380000,384.25,384.65,384.25,384.65
1698835440000,384.55,384.65,384.55,384.65
1698835500000,384.7,384.75,384.45,384.75
1698835560000,384.75,384.75,384.55,384.7
1698835620000,384.55,384.9,384.55,384.9
1698835680000,384.9,385.55,384.9,385.5
1698835740000,385.5,385.55,385.0,385.25
1698835800000,385.25,385.35,385.05,385.1
1698835860000,385.3,385.35,385.05,385.1
1698835920000,385.1,385.25,385.05,385.15
1698835980000,385.15,385.2,384.6,384.85
1698836040000,384.85,384.95,384.85,384.9
1698836100000,384.9,384.95,384.8,384.95
1698836160000,385.0,385.05,384.95,385.05
1698836220000,385.0,385.05,384.6,384.6
1698836280000,384.75,384.75,384.35,384.45
1698836340000,384.4,384.6,384.35,384.6
1698836400000,384.5,384.6,384.35,384.35
1698836460000,384.35,384.5,384.35,384.5
1698836520000,384.4,384.5,384.4,384.4
1698836580000,384.35,384.45,384.0,384.05
1698836640000,384.1,384.15,384.0,384.05
1698836700000,384.05,384.05,383.8,383.85
1698836760000,383.85,383.9,383.8,383.8
1698836820000,383.8,383.8,383.7,383.75
1698836880000,383.75,383.8,383.7,383.75
1698836940000,383.8,383.8,383.6,383.75
1698837000000,383.75,383.75,383.6,383.65
1698837060000,383.65,383.9,383.6,383.9
1698837120000,383.8,383.95,383.8,383.95
1698837180000,383.9,384.0,383.8,384.0
1698837240000,384.0,384.0,383.85,383.9
1698837300000,383.9,384.15,383.9,384.1
1698837360000,384.1,384.1,383.6,383.7
1698837420000,383.4,383.55,383.4,383.5
1698837480000,383.5,383.75,383.45,383.5
1698837540000,383.5,383.5,383.3,383.3
1698837600000,383.3,383.6,383.3,383.5
1698837660000,383.45,383.5,383.4,383.45
1698837720000,383.45,383.5,383.45,383.5
1698837780000,383.5,383.6,383.45,383.6
1698837840000,383.6,383.7,383.5,383.6
1698837900000,383.6,383.6,383.45,383.45
1698837960000,383.45,383.45,383.3,383.35
1698838020000,383.35,383.55,383.2,383.5
1698838080000,383.55,383.55,383.35,383.55
1698838140000,383.5,383.6,383.4,383.45
1698838200000,383.3,383.3,383.2,383.2
1698838260000,383.2,383.2,382.8,382.95
1698838320000,382.95,383.25,382.95,383.2
1698838380000,383.2,383.3,383.05,383.2
1698838440000,383.2,383.2,383.05,383.15
1698838500000,383.15,383.15,383.0,383.0
1698838560000,383.0,383.2,383.0,383.2
1698838620000,383.2,383.25,383.1,383.15
1698838680000,383.1,383.2,383.1,383.1
1698838740000,383.1,383.25,383.1,383.15
1698838800000,383.15,383.2,383.15,383.15
1698838860000,383.1,383.2,383.1,383.15
1698838920000,383.15,383.25,383.1,383.15
1698838980000,383.15,383.25,383.1,383.2
1698839040000,383.2,383.2,383.1,383.15
1698839100000,383.15,383.65,383.15,383.65
1698839160000,383.65,383.8,383.55,383.55
1698839220000,383.5,383.55,383.45,383.55
1698839280000,383.55,383.8,383.45,383.75
1698839340000,383.75,383.95,383.6,383.95
1698839400000,383.8,383.9,383.75,383.85
1698839460000,384.0,384.0,383.7,383.8
1698839520000,383.8,383.9,383.7,383.9
1698839580000,383.85,383.95,383.8,383.85
1698839640000,383.85,384.0,383.7,383.8
1698839700000,384.0,384.0,383.9,383.95
1698839760000,384.0,384.0,383.9,383.9
1698839820000,383.9,384.0,383.9,383.95
1698839880000,384.0,384.0,383.7,383.7
1698839940000,383.85,383.85,383.7,383.7
1698840000000,383.7,383.85,383.7,383.8
1698840060000,383.85,383.85,383.7,383.85
1698840120000,383.7,383.85,383.7,383.8
1698840180000,383.85,383.95,383.7,383.95
1698840240000,383.95,383.95,383.75,383.85
1698840300000,383.85,383.9,383.75,383.85
1698840360000,383.85,383.95,383.85,383.95
1698840420000,383.95,384.0,383.9,384.0
1698840480000,384.0,384.0,383.9,383.9
1698840540000,384.0,384.0,383.75,384.0
1698840600000,383.9,383.9,383.7,383.8
1698840660000,383.8,383.9,383.8,383.9
1698840720000,383.9,383.9,383.8,383.8
1698840780000,383.85,384.0,383.8,384.0
1698840840000,384.0,384.0,383.8,383.85
1698840900000,383.85,384.0,383.85,384.0
1698840960000,384.0,384.0,383.9,384.0
1698841020000,384.0,384.0,383.3,383.35
1698841080000,383.35,383.35,383.05,383.2
1698841140000,383.2,383.3,383.1,383.3
1698841200000,383.25,383.3,383.25,383.3
1698841260000,383.25,383.35,383.25,383.25
1698841320000,383.3,383.5,383.25,383.5
1698841380000,383.5,383.5,383.3,383.45
1698841440000,383.35,383.5,383.3,383.4
1698841500000,383.3,383.5,383.3,383.5
1698841560000,383.45,383.65,383.45,383.6
1698841620000,383.6,383.65,383.45,383.65
1698841680000,383.65,383.65,383.6,383.6
1698841740000,383.6,383.65,383.6,383.6
1698841800000,383.6,383.6,383.3,383.3
1698841860000,383.3,383.35,383.2,383.35
1698841920000,383.35,383.35,383.15,383.15
1698841980000,383.05,383.25,383.05,383.25
1698842040000,383.2,383.25,383.1,383.1
1698842100000,383.1,383.25,383.1,383.25
1698842160000,383.25,383.3,383.0,383.15
1698842220000,383.15,383.15,382.85,382.95
1698842280000,382.95,383.05,382.85,383.0
1698842340000,383.05,383.2,383.0,383.2
1698842400000,383.1,383.2,382.9,383.0
1698842460000,382.85,383.0,382.7,382.9
1698842520000,382.7,382.95,382.7,382.95
1698842580000,382.95,382.95,382.8,382.95
1698842640000,382.95,383.0,382.85,382.95
1698842700000,383.0,383.0,382.95,383.0
1698842760000,382.95,382.95,382.7,382.75
1698842820000,382.85,382.9,382.7,382.9
1698842880000,382.9,382.9,382.7,382.9
1698842940000,382.8,382.9,382.75,382.8
1698843000000,382.9,383.1,382.85,382.95
1698843060000,383.05,383.05,382.9,383.0
1698843120000,382.9,382.95,382.8,382.9
1698843180000,382.95,383.0,382.8,383.0
1698843240000,383.0,383.2,382.95,383.15
1698843300000,383.15,383.2,382.95,383.0
1698843360000,383.1,383.15,382.9,383.1
1698843420000,383.1,383.1,382.85,382.95
1698843480000,383.0,383.0,382.8,382.8
1698843540000,383.0,383.0,382.75,382.75
1698843600000,382.75,382.75,382.5,382.5
1698843660000,382.5,382.55,382.2,382.25
1698843720000,382.2,382.35,382.2,382.35
1698843780000,382.4,382.5,382.3,382.35
1698843840000,382.5,382.6,382.45,382.6
1698843900000,382.6,382.7,382.5,382.7
1698843960000,382.75,382.75,382.55,382.6
1698844020000,382.6,382.6,382.5,382.5
1698844080000,382.55,382.55,382.45,382.55
1698844140000,382.55,382.55,382.3,382.4
1698844200000,382.3,382.3,382.15,382.3
1698844260000,382.3,382.35,381.8,381.85
1698844320000,381.85,381.85,381.55,381.85
1698844380000,381.85,381.85,381.5,381.75
1698844440000,381.75,381.95,381.75,381.9
1698844500000,381.7,381.9,381.4,381.8
1698844560000,381.8,381.85,381.45,381.45
1698844620000,381.45,381.7,381.3,381.5
1698844680000,381.5,381.8,381.5,381.55
1698844740000,381.6,382.0,381.5,382.0
1698844800000,382.05,382.25,382.0,382.05
1698844860000,381.95,382.15,381.75,381.95
1698844920000,382.05,382.15,381.9,382.1
1698844980000,382.1,382.2,382.0,382.15
1698845040000,382.15,382.2,382.1,382.2
1698845100000,382.2,382.2,382.1,382.15
1698845160000,382.15,382.55,382.1,382.35
1698845220000,382.35,382.35,382.2,382.35
1698845280000,382.55,382.55,382.2,382.2
1698845340000,382.2,382.45,382.2,382.35
1698845400000,382.3,382.5,382.3,382.5
1698845460000,382.45,382.5,382.25,382.3
1698845520000,382.25,382.4,382.25,382.35
1698845580000,382.3,382.3,382.1,382.1
1698845640000,382.15,382.5,382.1,382.5
1698845700000,382.5,382.5,382.15,382.35
1698845760000,382.2,382.4,382.2,382.25
1698845820000,382.3,382.4,382.0,382.2
1698845880000,382.1,382.3,382.1,382.3
1698845940000,382.25,382.3,382.1,382.15
1698846000000,382.2,382.25,382.05,382.2
1698846060000,382.2,382.2,382.05,382.2
1698846120000,382.2,382.2,382.05,382.05
1698846180000,382.2,382.2,382.1,382.1
1698846240000,382.1,382.45,382.1,382.45
1698846300000,382.65,382.8,382.55,382.6
1698846360000,382.6,382.6,382.4,382.45
1698846420000,382.45,382.45,382.3,382.35
1698846480000,382.35,382.55,382.35,382.55
1698846540000,382.55,382.6,382.4,382.45
1698846600000,382.45,382.6,382.45,382.5
1698846660000,382.55,382.6,382.45,382.45
1698846720000,382.5,382.5,382.45,382.45
1698846780000,382.45,382.45,382.3,382.3
1698846840000,382.45,382.5,382.3,382.4
1698846900000,382.4,382.4,382.1,382.1
1698846960000,382.0,382.1,381.85,382.1
1698847020000,382.0,382.35,382.0,382.15
1698847080000,382.0,382.15,381.9,382.05
1698847140000,382.05,382.05,381.9,382.0
1698847200000,381.9,382.05,381.85,382.05
1698847260000,382.0,382.3,382.0,382.3
1698847320000,382.3,382.3,382.15,382.2
1698847380000,382.15,382.25,382.1,382.25
1698847440000,382.25,382.3,382.1,382.1
1698847500000,382.1,382.25,382.1,382.1
1698847560000,382.1,382.25,382.1,382.1
1698847620000,382.1,382.2,382.1,382.1
1698847680000,382.15,382.2,382.05,382.2
1698847740000,382.15,382.2,382.1,382.1
1698847800000,382.15,382.25,382.1,382.15
1698847860000,382.25,382.25,382.15,382.15
1698847920000,382.2,382.2,382.0,382.0
1698847980000,382.05,382.05,382.0,382.05
1698848040000,382.05,382.05,381.85,381.85
1698848100000,381.9,381.9,381.75,381.85
1698848160000,381.85,381.85,381.65,381.7
1698848220000,381.7,381.75,381.65,381.7
1698848280000,381.75,381.75,381.65,381.75
1698848340000,381.6,381.75,381.55,381.75
1698848400000,381.6,381.75,381.5,381.65
1698848460000,381.65,381.75,381.55,381.75
1698848520000,381.75,381.75,381.7,381.7
1698848580000,381.7,381.8,381.7,381.75
1698848640000,381.75,381.75,381.7,381.75
1698848700000,381.75,381.75,381.7,381.7
1698848760000,381.7,381.75,381.6,381.6
1698848820000,381.6,381.7,381.55,381.65
1698848880000,381.6,381.7,381.55,381.6
1698848940000,381.7,381.75,381.6,381.75
1698849000000,381.85,381.9,381.65,381.75
1698849060000,381.75,381.75,381.4,381.45
1698849120000,381.5,381.55,381.4,381.55
1698849180000,381.6,381.7,381.45,381.7
1698849240000,381.5,381.8,381.5,381.8
1698849300000,381.85,381.9,381.7,381.8
1698849360000,381.8,381.9,381.7,381.7
1698849420000,381.75,381.75,381.7,381.75
1698849480000,381.75,381.75,381.5,381.5
1698849540000,381.55,381.6,381.5,381.6
1698849600000,381.6,381.6,381.45,381.45
1698849660000,381.5,381.5,381.45,381.45
1698849720000,381.45,381.45,381.4,381.45
1698849780000,381.45,381.5,381.4,381.4
1698849840000,381.45,381.45,381.4,381.45
1698849900000,381.4,381.45,381.4,381.4
1698849960000,381.4,381.45,381.4,381.45
1698850020000,381.4,381.5,381.4,381.45
1698850080000,381.4,381.5,381.4,381.45
1698850140000,381.45,381.45,381.4,381.4
1698850200000,381.45,381.45,381.35,381.35
1698850260000,381.4,381.45,381.25,381.3
1698850320000,381.45,381.45,381.3,381.45
1698850380000,381.45,381.45,381.3,381.45
1698850440000,381.55,381.65,381.4,381.65
1698850500000,381.6,381.6,381.5,381.55
1698850560000,381.5,381.7,381.5,381.7
1698850620000,381.8,382.2,381.75,381.8
1698850680000,381.75,381.95,381.75,381.95
1698850740000,381.95,382.0,381.9,382.0
1698850800000,382.15,382.15,381.8,381.8
1698850860000,381.8,381.8,381.75,381.8
1698850920000,381.8,381.8,381.75,381.8
1698850980000,381.8,381.8,381.3,381.35
1698851040000,381.35,381.45,381.3,381.35
1698851100000,381.3,381.35,381.05,381.35
1698851160000,381.3,381.3,381.2,381.3
1698851220000,381.3,381.6,381.25,381.6
1698851280000,381.55,381.6,381.4,381.4
1698851340000,381.5,381.5,381.25,381.45
1698851400000,381.65,381.65,381.3,381.35
1698851460000,381.3,381.35,381.2,381.2
1698851520000,381.25,381.3,381.2,381.3
1698851580000,381.2,381.25,381.0,381.15
1698851640000,381.1,381.1,381.0,381.05
1698851700000,381.0,381.05,381.0,381.05
1698851760000,381.05,381.1,381.05,381.05
1698851820000,381.1,381.15,381.05,381.1
1698851880000,381.1,381.1,380.45,380.45
1698851940000,380.45,380.5,380.25,380.4
1698852000000,380.3,380.5,380.15,380.4
1698852060000,380.4,380.5,380.3,380.5
1698852120000,380.55,380.85,380.45,380.75
1698852180000,380.85,380.85,380.75,380.75
1698852240000,380.8,380.85,380.75,380.85
1698852300000,380.85,381.05,380.85,381.05
1698852360000,381.0,381.05,380.75,380.75
1698852420000,380.6,380.75,380.4,380.75
1698852480000,380.75,380.8,380.45,380.8
1698852540000,380.8,381.0,380.5,381.0
